customer_id,last_purchase,first_purchase,frequency,monetary,total_revenue,total_items,recency,customer_tenure_days,velocity_decay_ratio,category_hhi,spend_cv,country_count,primary_country,avg_items_per_order,return_rate,cancellation_rate
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,7.682799999999999,192.07,243,227,0,1.0,0.1296,1.1063480428733796,1,United Kingdom,243.0,0.0,0.0
16966,2011-12-01 13:40:00,2011-04-13 14:17:00,7,76.96321428571427,2154.97,1981,8,231,4.978174603174604,0.5025510204081632,0.7988899687029438,1,United Kingdom,283.0,2.872404901854712e-06,5.594092638174088e-05
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,15.19142857142857,319.02,333,189,0,1.0,0.3333333333333333,0.4126195679620999,1,United Kingdom,333.0,0.0,0.0
16968,2011-12-05 15:02:00,2011-08-24 10:51:00,2,14.175161290322581,439.43,326,4,103,0.0,0.2924037460978148,0.39094601930761386,1,United Kingdom,163.0,0.0,0.0
16969,2011-10-31 13:12:00,2011-06-01 12:10:00,3,15.48595238095238,650.41,816,39,152,1.0,0.33900226757369617,0.47635315777075327,1,United Kingdom,272.0,0.0,0.0
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,35.7,71.4,12,626,0,1.0,1.0,0.0,1,United Kingdom,12.0,0.0,0.0
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,8.712439024390243,357.21,72,38,0,1.0,0.28494943486020224,2.2013195133845005,1,United Kingdom,72.0,9.574683006182372e-07,1.8646975460580295e-05
16972,2010-11-22 10:59:00,2010-09-09 11:20:00,2,8.934659090909092,786.25,190,383,73,0.0,0.306301652892562,1.0861379101466826,1,United Kingdom,95.0,0.0,0.0
16973,2010-11-18 13:56:00,2010-11-18 13:56:00,1,21.166666666666668,127.0,60,386,0,1.0,0.3333333333333333,0.19287320809316363,1,United Kingdom,60.0,0.0,0.0
16974,2010-07-05 10:18:00,2010-05-24 10:43:00,2,45.6875,365.5,70,523,41,0.0,0.625,0.6233252304279425,1,United Kingdom,35.0,0.0,0.0
16975,2010-10-12 17:53:00,2010-07-22 11:38:00,3,20.580444444444446,926.12,586,423,82,0.0,0.32938271604938274,0.9552218093286622,1,United Kingdom,195.33333333333334,1.9149366012364744e-06,3.729395092116059e-05
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,125.75999999999999,251.51999999999998,88,267,0,1.0,0.5,0.5559694539100336,1,United Kingdom,88.0,0.0,0.0
16977,2010-11-09 13:17:00,2010-03-18 11:06:00,4,17.714285714285715,496.0,142,395,236,4.0308441558441555,0.24489795918367344,0.7032071982866805,1,United Kingdom,35.5,0.0,0.0
16978,2011-09-23 12:50:00,2010-02-11 16:27:00,3,11.475820895522387,768.88,285,78,588,0.0,0.1922477166406772,1.437996799155433,1,United Kingdom,95.0,0.0,0.0
16979,2011-12-06 12:21:00,2010-09-15 14:30:00,9,22.168527131782945,2859.74,1451,4,446,0.11616161616161616,0.20353344149990985,0.9652243470335623,1,United Kingdom,161.22222222222223,3.829873202472949e-06,5.594092638174088e-05
16980,2011-03-29 16:36:00,2010-10-07 14:05:00,3,13.154732142857144,1473.3300000000002,1039,255,173,0.2599789915966387,0.4295280612244897,1.7379870119504224,1,United Kingdom,346.3333333333333,0.0,0.0
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,17.457272727272727,384.06,182,61,0,1.0,0.4669421487603305,0.24655707397679716,1,United Kingdom,182.0,0.0,0.0
16983,2011-11-27 12:10:00,2010-09-19 12:38:00,11,14.900481927710842,3710.22,2508,13,433,1.5029239766081872,0.32855921678682604,0.8746823792079099,1,United Kingdom,228.0,9.574683006182372e-07,1.8646975460580295e-05
16984,2011-09-12 13:43:00,2010-03-07 15:34:00,9,9.492321270962046,10754.8,5330,88,553,2.8732394366197185,0.1784536597259928,1.126276171181847,1,United Kingdom,592.2222222222222,2.5851644116692407e-05,0.00018646975460580293
16985,2011-11-22 13:33:00,2009-12-10 13:34:00,23,44.95127572016461,10923.16,3103,17,711,1.017191977077364,0.1635421429660113,0.913936943380521,1,United Kingdom,134.91304347826087,3.829873202472949e-06,5.594092638174088e-05
16986,2011-11-10 11:55:00,2010-02-04 14:46:00,11,28.096264367816094,4888.75,2539,30,643,1.0,0.17921786233320125,4.799056864613637,1,United Kingdom,230.8181818181818,0.0,0.0
16987,2011-12-06 17:26:00,2009-12-02 14:34:00,11,9.486603773584905,2513.95,678,3,734,1.033426183844011,0.20085439658241366,1.4677981378576475,1,United Kingdom,61.63636363636363,9.574683006182372e-07,1.8646975460580295e-05
16988,2011-12-04 16:02:00,2010-11-25 09:22:00,2,19.1335,382.67,158,5,374,1.0,0.275,0.34685153838753685,1,United Kingdom,79.0,0.0,0.0
16989,2011-12-02 16:39:00,2011-07-12 09:11:00,6,94.4375,1133.25,1233,7,143,1.0,0.5,0.5062083868189028,1,United Kingdom,205.5,0.0,0.0
16990,2011-05-05 08:30:00,2010-10-13 11:42:00,2,172.0,344.0,200,219,203,1.0,1.0,0.057555203119835266,1,United Kingdom,100.0,0.0,0.0
16991,2010-10-14 14:08:00,2010-10-14 14:08:00,1,14.070405405405406,1041.21,793,421,0,1.0,0.19868517165814462,0.6300025878697072,1,United Kingdom,793.0,0.0,0.0
16992,2011-11-29 11:50:00,2010-02-11 12:36:00,13,19.21578947368421,5476.5,2061,11,655,1.6064257028112447,0.2847522314558326,0.5136060943050585,1,United Kingdom,158.53846153846155,2.872404901854712e-06,3.729395092116059e-05
16993,2010-09-02 12:16:00,2010-05-12 13:55:00,2,69.67678571428571,1950.9499999999998,285,464,112,0.0,0.25765306122448983,0.7256072121895869,1,United Kingdom,142.5,9.574683006182372e-07,1.8646975460580295e-05
16996,2011-11-09 16:43:00,2010-10-18 12:24:00,9,28.3148,2123.61,919,30,387,9.97142857142857,0.35715555555555556,0.6336897400348624,1,United Kingdom,102.11111111111111,1.1489619607418847e-05,7.458790184232118e-05
16997,2011-02-24 17:28:00,2011-01-18 11:51:00,3,58.5,702.0,360,288,37,1.09375,0.2916666666666667,0.5860327153276884,1,United Kingdom,120.0,0.0,0.0
16998,2011-07-13 09:44:00,2010-09-21 14:39:00,5,67.0,402.0,104,150,294,0.7285714285714285,1.0,1.0684278083862875,1,United Kingdom,20.8,1.9149366012364744e-06,3.729395092116059e-05
16999,2011-11-16 13:53:00,2011-09-26 15:43:00,2,21.07913043478261,484.82,294,23,50,1.0,0.29300567107750475,1.6456148218464632,1,United Kingdom,147.0,0.0,0.0
17000,2010-11-08 13:35:00,2010-10-27 14:16:00,2,13.543333333333333,406.3,305,396,11,1.0,0.5222222222222221,1.089972352884681,1,United Kingdom,152.5,0.0,0.0
17001,2011-12-09 09:38:00,2010-03-25 12:41:00,19,24.148363636363637,6640.8,3782,1,623,1.0431893687707643,0.2753454545454545,0.5288029457622225,1,United Kingdom,199.05263157894737,0.0,0.0
17002,2011-09-15 12:40:00,2010-03-08 15:46:00,7,30.613690476190477,2571.55,1265,86,555,0.5706099058534588,0.5170068027210885,0.6995036943998346,1,United Kingdom,180.71428571428572,9.574683006182372e-07,1.8646975460580295e-05
17003,2010-11-02 13:15:00,2010-05-10 11:20:00,4,7.4121428571428565,830.16,495,402,176,0.12672811059907835,0.28029336734693877,0.9923116223579973,1,United Kingdom,123.75,0.0,0.0
17004,2011-10-24 14:25:00,2010-10-11 15:43:00,4,34.64514285714286,2425.16,1281,46,377,0.13541125541125543,0.3359183673469388,1.1589921840192532,1,United Kingdom,320.25,0.0,0.0
17005,2010-08-26 10:57:00,2010-04-30 10:55:00,2,37.118,742.36,787,471,118,1.0,0.515,0.7692449252218441,1,United Kingdom,393.5,9.574683006182372e-07,1.8646975460580295e-05
17006,2011-12-05 12:09:00,2010-03-05 13:33:00,8,12.587076923076923,1636.32,573,5,639,1.5102666258044746,0.2046153846153846,1.127148706086745,1,United Kingdom,71.625,0.0,0.0
17007,2011-10-20 10:47:00,2010-09-28 13:51:00,7,16.71791044776119,1120.1,717,51,386,0.6382978723404256,0.340610380931165,0.5872005400991086,1,United Kingdom,102.42857142857143,9.574683006182372e-07,1.8646975460580295e-05
17008,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,81.36,24,429,0,1.0,1.0,0.0,1,United Kingdom,24.0,0.0,0.0
17009,2010-06-06 16:01:00,2010-06-06 16:01:00,1,22.005454545454544,242.06,336,551,0,1.0,0.23966942148760328,0.8528636197773571,1,United Kingdom,336.0,0.0,0.0
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,17.76,195.36,118,18,0,1.0,0.371900826446281,0.4801720458043662,1,United Kingdom,118.0,9.574683006182372e-07,1.8646975460580295e-05
17011,2011-11-09 13:30:00,2010-02-26 09:47:00,3,23.989285714285717,671.7,792,30,621,0.0,0.19387755102040813,0.9594573166646405,1,United Kingdom,264.0,9.574683006182372e-07,1.8646975460580295e-05
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,9.146666666666667,384.16,268,725,0,1.0,0.26190476190476186,0.859590624114719,1,United Kingdom,268.0,0.0,0.0
17014,2011-12-01 14:09:00,2011-10-04 11:36:00,3,7.923378378378379,586.33,245,8,58,0.6581875993640699,0.37143900657414175,1.3428781718066989,1,United Kingdom,81.66666666666667,9.574683006182372e-07,1.8646975460580295e-05
17015,2011-11-11 10:45:00,2011-06-07 13:19:00,3,8.491059907834101,1842.56,1981,29,156,1.0,0.36099726050670006,0.8612674687321972,1,United Kingdom,660.3333333333334,0.0,0.0
17016,2010-05-12 12:32:00,2010-05-12 12:32:00,1,13.473170731707317,552.4,309,577,0,1.0,0.22903033908387863,0.8462338613645639,1,United Kingdom,309.0,0.0,0.0
17017,2011-12-07 09:32:00,2009-12-03 13:22:00,29,33.27974056603774,14110.61,10591,3,733,0.9761953993279917,0.4523518155927377,0.7378284842617353,1,United Kingdom,365.2068965517241,2.3936707515455933e-05,0.00022376370552696352
17018,2011-10-30 11:42:00,2009-12-05 10:27:00,6,61.82972972972973,2287.7,456,41,694,1.0,0.25493060628195763,0.38154753031488836,1,United Kingdom,76.0,0.0,0.0
17019,2011-11-28 13:06:00,2009-12-02 11:52:00,11,5.621518987341772,3996.9,2637,11,726,1.0280898876404494,0.3146437042180246,1.130312072422856,1,United Kingdom,239.72727272727272,1.9149366012364744e-06,3.729395092116059e-05
17020,2010-06-15 13:06:00,2010-03-03 12:27:00,2,13.559710144927536,935.62,860,542,104,0.0,0.639151438773367,0.2506978419767443,1,United Kingdom,430.0,0.0,0.0
17021,2010-09-23 20:01:00,2010-04-29 20:05:00,6,24.629583333333333,1182.22,992,442,146,0.7245934959349595,0.203125,0.8767793651794293,1,United Kingdom,165.33333333333334,0.0,0.0
17022,2011-11-08 17:09:00,2010-10-03 10:27:00,2,16.25,260.0,180,31,401,1.0,0.3125,0.7861820136456199,1,United Kingdom,90.0,0.0,0.0
17023,2010-10-18 15:37:00,2010-01-11 15:09:00,3,16.33020408163265,800.18,530,417,280,0.32857142857142857,0.28196584756351517,0.3488679808989971,1,United Kingdom,176.66666666666666,0.0,0.0
17024,2011-10-25 13:47:00,2011-07-05 09:31:00,3,31.95,95.85,69,45,112,1.0,1.0,0.2292684815408456,1,United Kingdom,23.0,0.0,0.0
17025,2011-10-10 09:06:00,2010-03-08 13:37:00,5,35.967619047619046,1510.6399999999999,1024,61,580,1.0,0.25963718820861675,1.0853592906860632,1,United Kingdom,204.8,0.0,0.0
17026,2011-06-07 14:28:00,2010-10-18 15:22:00,3,26.1225,208.98,132,185,231,2.9361702127659575,0.625,1.4846855911843198,1,United Kingdom,44.0,0.0,0.0
17027,2011-09-22 12:24:00,2009-12-10 12:10:00,9,7.135000000000001,1327.1100000000001,653,79,651,0.4545190351641964,0.27795120823216557,1.405690771430414,1,United Kingdom,72.55555555555556,1.9149366012364744e-06,1.8646975460580295e-05
17028,2010-05-07 15:33:00,2009-12-18 14:28:00,3,16.777157894736842,1593.83,856,581,140,0.0,0.31346260387811636,0.446656676547106,1,United Kingdom,285.3333333333333,0.0,0.0
17029,2011-08-21 11:06:00,2010-02-14 10:19:00,7,73.7,2137.3,1265,111,553,1.4380530973451329,0.26516052318668254,1.4808562776497036,1,United Kingdom,180.71428571428572,0.0,0.0
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,13.351818181818182,146.87,146,64,0,1.0,0.28925619834710736,0.5367800290449116,1,United Kingdom,146.0,0.0,0.0
17031,2011-11-28 10:23:00,2010-05-07 14:52:00,6,55.477,2773.85,1595,12,569,3.5016393442622955,0.2376,0.9834229898498156,1,United Kingdom,265.8333333333333,0.0,0.0
17032,2010-04-15 14:14:00,2009-12-10 15:36:00,5,12.360042372881354,2916.97,1692,603,125,2.521307506053269,0.21251077276644642,0.6917712735460437,1,United Kingdom,338.4,6.702278104327661e-06,9.323487730290146e-05
17033,2011-09-14 14:34:00,2010-11-07 12:55:00,4,33.31975,1332.79,871,86,311,6.8,0.235,1.3342990991379577,1,United Kingdom,217.75,0.0,0.0
17034,2011-11-23 15:14:00,2010-07-14 12:55:00,5,21.76135593220339,1283.92,700,16,497,1.2,0.32031025567365706,0.6674063304925113,1,United Kingdom,140.0,5.744809803709424e-06,3.729395092116059e-05
17035,2011-04-08 11:23:00,2009-12-03 10:37:00,4,18.593636363636364,613.59,327,246,491,0.15330188679245282,0.20110192837465565,0.601817164228389,1,United Kingdom,81.75,3.829873202472949e-06,1.8646975460580295e-05
17036,2010-11-21 14:26:00,2010-11-21 14:26:00,1,14.741666666666667,176.9,76,383,0,1.0,0.3888888888888889,0.523418734394009,1,United Kingdom,76.0,0.0,0.0
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,16.8976,1267.32,656,88,0,1.0,0.3980444444444445,0.315257981873769,1,United Kingdom,656.0,1.9149366012364744e-06,1.8646975460580295e-05
17038,2011-11-09 13:50:00,2010-10-20 16:04:00,2,11.796349206349205,743.17,535,30,384,1.0,0.3524817334341143,0.7757389948593726,1,United Kingdom,267.5,0.0,0.0
17039,2010-04-14 12:56:00,2010-04-14 12:56:00,1,44.43159090909091,1954.99,689,604,0,1.0,0.2840909090909091,0.9674525979757396,1,United Kingdom,689.0,0.0,0.0
17040,2011-07-25 10:19:00,2010-06-07 15:08:00,2,28.953125,463.25,189,138,412,0.0,0.25,1.5514303240197416,1,United Kingdom,94.5,0.0,0.0
17041,2011-11-13 11:21:00,2010-04-18 14:25:00,6,13.071937984496124,1686.28,1337,27,573,1.3991596638655461,0.2558139534883721,0.5611980231054291,1,United Kingdom,222.83333333333334,9.574683006182372e-07,1.8646975460580295e-05
17042,2011-12-07 12:26:00,2011-04-06 14:53:00,5,10.656938775510202,1044.3799999999999,994,3,244,3.7616326530612243,0.2605164514785506,0.7193910904471653,1,United Kingdom,198.8,0.0,0.0
17043,2011-11-07 15:33:00,2009-12-09 15:20:00,8,12.763658536585366,2616.55,1624,32,698,0.96045197740113,0.2035693039857228,1.2361795968753815,1,United Kingdom,203.0,0.0,0.0
17044,2011-11-14 14:28:00,2009-12-07 12:25:00,12,80.28389261744967,11962.3,5722,25,707,1.7209302325581395,0.34534480428809516,0.5672184912261883,1,United Kingdom,476.8333333333333,9.574683006182373e-06,7.458790184232118e-05
17045,2011-08-18 17:09:00,2010-10-06 14:52:00,5,15.616603773584908,827.6800000000001,294,113,316,5.038461538461538,0.27589889640441434,0.9457810566887641,1,United Kingdom,58.8,0.0,0.0
17046,2011-07-05 14:24:00,2010-03-29 13:46:00,5,22.42435294117647,1906.07,1636,157,463,1.64,0.3370242214532873,0.7862429008900965,1,United Kingdom,327.2,0.0,0.0
17047,2011-09-15 13:27:00,2009-12-08 08:48:00,6,16.121338028169014,2289.23,1184,85,646,1.1375947995666307,0.25699266018647093,0.34835558672538763,1,United Kingdom,197.33333333333334,0.0,0.0
17048,2011-08-14 11:49:00,2010-01-18 13:55:00,7,20.51168316831683,2071.68,1068,118,572,1.2619047619047619,0.19164787765905297,0.7630775617508246,1,United Kingdom,152.57142857142858,5.744809803709424e-06,7.458790184232118e-05
17049,2011-12-07 10:48:00,2010-03-04 10:23:00,19,17.795134168157425,9947.48,4276,3,643,0.7417582417582417,0.19967614030933084,0.7474249382934427,1,United Kingdom,225.05263157894737,2.0106834312982982e-05,0.00011188185276348176
17050,2011-09-04 13:48:00,2010-01-26 14:54:00,10,12.336123595505617,4391.66,2450,96,585,0.4488357757292163,0.3195934856710011,1.214497137828066,1,United Kingdom,245.0,9.574683006182372e-07,1.8646975460580295e-05
17051,2011-05-29 14:13:00,2010-03-21 14:55:00,4,4.550254777070063,714.39,513,194,433,1.3867403314917126,0.1968842549393485,1.0855727283328378,1,United Kingdom,128.25,0.0,0.0
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,4.497282608695652,413.75,261,28,0,1.0,0.2637051039697543,1.3330235517363997,1,United Kingdom,261.0,0.0,0.0
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,38.34461538461539,498.48,122,131,0,1.0,0.37278106508875736,0.4310739308564517,1,United Kingdom,122.0,9.574683006182372e-07,1.8646975460580295e-05
17054,2011-11-11 12:56:00,2011-04-08 13:14:00,5,16.34132530120482,1356.33,804,28,216,4.810810810810811,0.2065611844970242,0.5307557935520051,1,United Kingdom,160.8,9.574683006182372e-07,1.8646975460580295e-05
17055,2010-09-20 12:21:00,2010-09-20 12:21:00,1,7.985,239.55,87,446,0,1.0,0.3555555555555555,0.9697666041184626,1,United Kingdom,87.0,0.0,0.0
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,16.075000000000003,128.60000000000002,26,738,0,1.0,0.40625,1.7174339002875745,1,United Kingdom,26.0,0.0,0.0
17057,2010-04-22 19:21:00,2010-04-22 19:21:00,1,5.893673469387756,288.79,122,596,0,1.0,0.25864223240316536,0.9119405973716068,1,United Kingdom,122.0,0.0,0.0
17058,2011-09-19 10:13:00,2011-04-14 09:18:00,3,19.030483870967743,1179.89,592,82,158,1.0,0.40738813735691987,0.45607585115671434,1,United Kingdom,197.33333333333334,0.0,0.0
17059,2011-11-10 12:27:00,2010-01-26 14:43:00,9,6.661747919143876,5602.53,3584,30,652,1.0903225806451613,0.1777468926777335,0.9581492430605236,1,United Kingdom,398.22222222222223,9.574683006182372e-07,1.8646975460580295e-05
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,46.848,234.24,216,266,0,1.0,0.3600000000000001,1.2695856034738615,1,United Kingdom,216.0,0.0,0.0
17061,2011-09-27 11:24:00,2011-04-21 13:29:00,11,52.850808080808086,5232.2300000000005,1526,74,158,3.1621621621621627,0.2674216916641159,1.208924136041412,1,United Kingdom,138.72727272727272,1.9149366012364744e-06,1.8646975460580295e-05
17062,2011-01-30 11:01:00,2010-09-26 11:57:00,6,7.395925925925926,1198.14,898,314,125,0.7729468599033815,0.2826550830666057,0.7152936562898123,1,United Kingdom,149.66666666666666,9.574683006182372e-07,1.8646975460580295e-05
17063,2011-11-18 16:19:00,2009-12-01 12:36:00,13,17.748926829268292,3638.53,1899,21,717,1.4006734006734007,0.2428316478286734,0.4840905932838614,1,United Kingdom,146.07692307692307,1.1489619607418847e-05,0.00018646975460580293
17064,2011-10-12 10:18:00,2011-01-16 16:10:00,3,13.860483870967743,859.35,318,59,268,0.8266129032258065,0.35587929240374605,0.7603719143048335,1,United Kingdom,106.0,0.0,0.0
17065,2010-03-12 11:41:00,2010-03-12 11:40:00,2,16.224999999999998,194.7,82,638,0,1.0,0.5,1.2623321117240331,1,United Kingdom,41.0,9.574683006182372e-07,1.8646975460580295e-05
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,12.685555555555556,228.34,93,726,0,1.0,0.25308641975308643,0.6451625544301066,1,United Kingdom,93.0,0.0,0.0
17067,2009-12-15 08:39:00,2009-12-08 12:03:00,3,34.964615384615385,454.54,322,725,6,1.0,0.43195266272189353,0.5812299146549622,1,United Kingdom,107.33333333333333,0.0,0.0
17068,2011-11-27 13:14:00,2010-03-28 14:26:00,47,8.959187071498532,9147.33,4424,12,608,2.36,0.2540412359068762,0.803964052163998,1,United Kingdom,94.12765957446808,2.872404901854712e-06,3.729395092116059e-05
17069,2011-11-11 17:13:00,2009-12-03 12:27:00,14,19.641627118644067,5794.28,3333,28,708,0.9419889502762431,0.2475955185291583,0.652751757272735,1,United Kingdom,238.07142857142858,1.436202450927356e-05,0.00013052882822406207
17070,2011-08-17 17:01:00,2010-10-25 15:57:00,2,4.241142857142857,445.32,234,114,296,0.0,0.25242630385487524,0.9797923933988483,1,United Kingdom,117.0,0.0,0.0
17071,2011-11-11 16:31:00,2010-01-24 13:05:00,13,17.930188679245283,3801.2000000000003,1935,28,656,0.5114838652794922,0.1785777856888572,0.6046533452849248,1,United Kingdom,148.84615384615384,1.053215130680061e-05,0.00013052882822406207
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,12.820454545454545,282.05,218,625,0,1.0,0.256198347107438,0.6086606394782169,1,United Kingdom,218.0,0.0,0.0
17073,2011-11-22 11:47:00,2011-08-22 14:37:00,4,8.351676300578035,1444.84,758,18,91,2.3703703703703702,0.2778910087206388,0.7782273849389248,1,United Kingdom,189.5,0.0,0.0
17074,2010-05-26 12:04:00,2010-05-26 12:04:00,1,50.7625,203.05,19,563,0,1.0,0.625,0.7458121087363488,1,United Kingdom,19.0,0.0,0.0
17075,2011-11-22 11:58:00,2009-12-14 11:24:00,10,11.20865,2241.73,787,18,708,1.3772448979591836,0.24249999999999994,0.7932421757003205,1,United Kingdom,78.7,2.872404901854712e-06,1.8646975460580295e-05
17076,2011-11-03 17:53:00,2009-12-04 12:12:00,6,24.855,1242.75,514,36,699,0.9936842105263158,0.17040000000000002,0.786585208642593,1,United Kingdom,85.66666666666667,0.0,0.0
17077,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,306.0,36,578,0,1.0,1.0,0.0,1,United Kingdom,36.0,0.0,0.0
17078,2011-11-03 19:17:00,2011-11-03 18:49:00,2,13.920740740740742,375.86,782,36,0,1.0,0.11659807956104251,1.2856063040475205,1,United Kingdom,391.0,0.0,0.0
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,59.400000000000006,118.80000000000001,24,78,0,1.0,0.5,0.0,1,United Kingdom,24.0,0.0,0.0
17080,2011-11-17 12:59:00,2010-07-01 16:03:00,7,29.016060606060606,957.53,569,22,503,2.6838235294117645,0.22865013774104678,0.5873418935087147,1,United Kingdom,81.28571428571429,9.574683006182372e-07,1.8646975460580295e-05
17081,2011-11-14 12:56:00,2010-02-22 13:19:00,6,4.506495327102804,964.39,389,25,629,1.89376222560313,0.31124989082015897,0.8935364020785018,1,United Kingdom,64.83333333333333,0.0,0.0
17082,2011-11-06 15:17:00,2009-12-15 11:25:00,6,27.835470588235292,4732.03,2526,33,691,1.087661406025825,0.2150173010380623,0.8303582166849157,1,United Kingdom,421.0,0.0,0.0
17083,2011-08-22 15:43:00,2010-02-09 11:46:00,9,35.2155652173913,4049.79,1955,109,559,1.1718750000000002,0.3302079395085067,0.9802176120415786,1,United Kingdom,217.22222222222223,1.9149366012364744e-06,3.729395092116059e-05
17084,2011-11-04 14:54:00,2010-11-08 14:20:00,3,17.6971768707483,5202.97,3292,35,361,0.0,0.30390115229765385,0.6667047927281802,1,United Kingdom,1097.3333333333333,9.574683006182372e-07,1.8646975460580295e-05
17085,2011-08-08 14:15:00,2009-12-06 12:16:00,28,7.922623115577889,7883.01,3573,123,610,0.9867109634551496,0.23785560970682568,0.7970482014149939,1,United Kingdom,127.60714285714286,7.659746404945898e-06,7.458790184232118e-05
17086,2011-12-02 13:54:00,2011-10-07 11:22:00,6,21.355,2050.08,1859,7,56,1.0921474358974357,0.2801649305555554,1.2836238970196725,1,United Kingdom,309.8333333333333,0.0,0.0
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,18.460833333333333,221.53,113,738,0,1.0,0.4166666666666667,0.368062142431317,1,United Kingdom,113.0,0.0,0.0
17088,2011-11-11 14:23:00,2011-03-31 09:48:00,4,17.313130434782607,1991.01,868,28,225,2.1999999999999997,0.2745557655954632,0.3420522735876827,1,United Kingdom,217.0,0.0,0.0
17089,2010-11-18 15:33:00,2010-11-18 15:33:00,1,32.1125,128.45,35,386,0,1.0,1.0,0.47657272046007565,1,United Kingdom,35.0,0.0,0.0
17090,2011-12-05 13:44:00,2010-07-19 16:02:00,13,34.23347826086957,3149.48,1362,4,503,0.7776822020644353,0.30245746691871456,1.0176285528021585,1,United Kingdom,104.76923076923077,1.9149366012364744e-06,3.729395092116059e-05
17091,2011-12-07 10:43:00,2009-12-16 15:45:00,19,16.479113924050633,7811.1,3845,3,720,1.4694678856071262,0.28358169096832775,0.5358025210839933,1,United Kingdom,202.3684210526316,5.744809803709424e-06,7.458790184232118e-05
17092,2011-10-20 19:51:00,2010-02-02 16:42:00,11,14.093098236775818,5594.96,3801,50,625,1.6286919831223627,0.23673140493245942,0.6832671603192317,1,United Kingdom,345.54545454545456,2.872404901854712e-06,5.594092638174088e-05
17093,2010-04-26 10:22:00,2010-04-26 10:22:00,1,18.144615384615385,235.88,114,593,0,1.0,0.3491124260355029,0.5299827886674529,1,United Kingdom,114.0,0.0,0.0
17094,2011-01-21 13:09:00,2010-10-12 10:48:00,2,22.34444444444445,402.20000000000005,212,322,101,0.0,0.5432098765432098,0.8041468444898277,1,United Kingdom,106.0,9.574683006182372e-07,1.8646975460580295e-05
17095,2011-11-17 12:21:00,2009-12-15 12:32:00,7,18.775547445255473,2572.25,1695,23,701,0.7994858611825192,0.1679897703660291,0.8730114472153702,1,United Kingdom,242.14285714285714,4.787341503091187e-06,9.323487730290146e-05
17096,2011-11-24 15:01:00,2010-06-02 14:48:00,11,17.323410138248846,3759.18,1571,15,540,9.288461538461538,0.29359298349933105,0.6655582686036883,1,United Kingdom,142.8181818181818,7.659746404945898e-06,0.00011188185276348176
17097,2011-12-07 17:05:00,2010-10-05 14:09:00,9,4.324032258064516,1340.45,660,2,428,3.03741935483871,0.27267429760665973,1.032034805387911,1,Spain,73.33333333333333,1.9149366012364744e-06,1.8646975460580295e-05
17098,2010-11-23 12:13:00,2010-06-17 10:30:00,3,32.837222222222216,591.0699999999999,125,382,159,1.0,0.20370370370370372,0.6259556755507998,1,United Kingdom,41.666666666666664,0.0,0.0
17099,2010-06-24 16:25:00,2010-06-24 16:25:00,1,14.55425,582.17,317,533,0,1.0,0.24,0.3423278147454628,1,United Kingdom,317.0,0.0,0.0
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,14.949846153846154,971.74,800,18,0,1.0,0.3235502958579882,0.30371682618483065,1,United Kingdom,400.0,0.0,0.0
17101,2011-11-29 13:57:00,2010-06-07 15:12:00,7,34.34315068493151,2507.05,1175,10,539,0.44743935309973043,0.40664289735410014,0.9363108669969398,1,United Kingdom,167.85714285714286,0.0,0.0
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,25.5,2,262,0,1.0,1.0,0.0,1,United Kingdom,2.0,0.0,0.0
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,13.259375,424.3,471,722,0,1.0,0.205078125,0.26428837596579463,1,United Kingdom,471.0,0.0,0.0
17104,2010-10-12 12:21:00,2010-10-12 12:21:00,1,24.948947368421052,474.03,149,424,0,1.0,0.3739612188365651,0.8109397888978506,1,United Kingdom,149.0,0.0,0.0
17105,2011-07-03 15:53:00,2011-02-06 14:46:00,2,7.397555555555555,665.78,693,159,147,0.0,0.16074074074074074,0.5575369133991522,1,United Kingdom,346.5,0.0,0.0
17106,2010-11-15 14:11:00,2010-11-15 14:11:00,1,9.268490566037736,491.23,156,389,0,1.0,0.20113919544321823,0.9290599101832265,1,United Kingdom,156.0,0.0,0.0
